name,city,country,iata,icao,lat,lon,elev,tz,dst,olsontz
Castle,Merced,United States,MER,KMER,37.380481,-120.568189,189,-8,A,America/Los_Angeles
Mc Clellan Afld,Sacramento,United States,MCC,KMCC,38.667639,-121.400611,75,-8,A,America/Los_Angeles
Gerald R Ford Intl,Grand Rapids,United States,GRR,KGRR,42.880833,-85.522806,794,-5,A,America/New_York
Winkler Co,Wink,United States,INK,KINK,31.779628,-103.201361,2822,-6,A,America/Chicago
Fresno Yosemite Intl,Fresno,United States,FAT,KFAT,36.776194,-119.71814,336,-8,A,America/Los_Angeles
Vero Beach Muni,Vero Beach,United States,VRB,KVRB,27.655556,-80.417944,24,-5,A,America/New_York
Imperial Co,Imperial,United States,IPL,KIPL,32.834219,-115.578744,-54,-8,A,America/Los_Angeles
Nashville Intl,Nashville,United States,BNA,KBNA,36.124472,-86.678194,599,-6,A,America/Chicago
Laredo Intl,Laredo,United States,LRD,KLRD,27.54375,-99.461556,508,-6,A,America/Chicago
Elmendorf Afb,Anchorage,United States,EDF,PAED,61.250986,-149.806503,212,-9,A,America/Anchorage
Ralph Wien Mem,Kotzebue,United States,OTZ,PAOT,66.884678,-162.59855,11,-9,A,America/Anchorage
Altoona Blair Co,Altoona,United States,AOO,KAOO,40.296372,-78.320022,1504,-5,A,America/New_York
Dyess Afb,Abilene,United States,DYS,KDYS,32.420756,-99.8546,1789,-6,A,America/Chicago
South Arkansas Rgnl At Goodwin Fld,El Dorado,United States,ELD,KELD,33.220972,-92.813278,277,-6,A,America/Chicago
La Guardia,New York,United States,LGA,KLGA,40.777245,-73.872608,22,-5,A,America/New_York
Tallahassee Rgnl,Tallahassee,United States,TLH,KTLH,30.396528,-84.350333,81,-5,A,America/New_York
Dupage,West Chicago,United States,DPA,KDPA,41.907778,-88.248611,758,-6,A,America/Chicago
Waco Rgnl,Waco,United States,ACT,KACT,31.611289,-97.230519,516,-6,A,America/Chicago
Augusta State,Augusta,United States,AUG,KAUG,44.320647,-69.797317,352,-5,A,America/New_York
Hillsboro Muni,Hillsboro,United States,INJ,KINJ,32.083486,-97.097228,685,-6,A,America/Chicago
Jacksonville Nas,Jacksonville,United States,NIP,KNIP,30.235834,-81.680556,22,-5,A,America/New_York
Mc Kellar Sipes Rgnl,Jackson,United States,MKL,KMKL,35.599889,-88.915611,434,-6,A,America/Chicago
Molokai,Molokai,United States,MKK,PHMK,21.152886,-157.096256,454,-10,N,Pacific/Honolulu
Godman Aaf,Fort Knox,United States,FTK,KFTK,37.907058,-85.972106,756,-5,A,America/New_York
New River Mcas,Jacksonville,United States,,KNCA,34.708417,-77.439667,26,-5,A,America/New_York
San Angelo Rgnl Mathis Fld,San Angelo,United States,SJT,KSJT,31.35775,-100.496306,1919,-6,A,America/Chicago
Calexico Intl,Calexico,United States,CXL,KCXL,32.669502,-115.51333,4,-8,A,America/Los_Angeles
Chico Muni,Chico,United States,CIC,KCIC,39.795383,-121.858422,238,-8,A,America/Los_Angeles
Burlington Intl,Burlington,United States,BTV,KBTV,44.471861,-73.153278,335,-5,A,America/New_York
Jacksonville Intl,Jacksonville,United States,JAX,KJAX,30.494056,-81.687861,30,-5,A,America/New_York
Durango La Plata Co,Durango,United States,DRO,KDRO,37.151516,-107.75377,6685,-7,A,America/Denver
Washington Dulles Intl,Washington,United States,IAD,KIAD,38.944533,-77.455811,313,-5,A,America/New_York
Easterwood Fld,College Station,United States,CLL,KCLL,30.588583,-96.363833,321,-6,A,America/Chicago
Felts Fld,Spokane,United States,SFF,KSFF,47.682819,-117.322558,1953,-8,A,America/Los_Angeles
General Mitchell Intl,Milwaukee,United States,MKE,KMKE,42.947222,-87.896583,723,-6,A,America/Chicago
Abilene Rgnl,Abilene,United States,ABI,KABI,32.411319,-99.681897,1791,-6,A,America/Chicago
Columbia Rgnl,Columbia,United States,COU,KCOU,38.818094,-92.219631,889,-6,A,America/Chicago
Portland Intl,Portland,United States,PDX,KPDX,45.588722,-122.5975,30,-8,A,America/Los_Angeles
Dade Collier Training And Transition,Miami,United States,TNT,KTNT,25.861806,-80.897,13,-5,A,America/New_York
Palm Beach Intl,West Palm Beach,United States,PBI,KPBI,26.683161,-80.095589,19,-5,A,America/New_York
Fort Worth Meacham Intl,Fort Worth,United States,FTW,KFTW,32.819778,-97.362444,710,-6,A,America/Chicago
Ogdensburg Intl,Ogdensburg,United States,OGS,KOGS,44.681854,-75.4655,297,-5,A,America/New_York
Otis Angb,Falmouth,United States,FMH,KFMH,41.658439,-70.521417,131,-5,A,America/New_York
Boeing Fld King Co Intl,Seattle,United States,BFI,KBFI,47.53,-122.301947,21,-8,A,America/Los_Angeles
Lackland Afb Kelly Fld Annex,San Antonio,United States,SKF,KSKF,29.384228,-98.581108,691,-6,A,America/Chicago
Honolulu Intl,Honolulu,United States,HNL,PHNL,21.318681,-157.922428,13,-10,N,Pacific/Honolulu
Des Moines Intl,Des Moines,United States,DSM,KDSM,41.533972,-93.663083,958,-6,A,America/Chicago
Craven Co Rgnl,New Bern,United States,EWN,KEWN,35.072972,-77.042944,18,-5,A,America/New_York
San Diego Intl,San Diego,United States,SAN,KSAN,32.733556,-117.189667,17,-8,A,America/Los_Angeles
Monroe Rgnl,Monroe,United States,MLU,KMLU,32.510864,-92.037689,79,-6,A,America/Chicago
Shaw Afb,Sumter,United States,SSC,KSSC,33.972719,-80.470564,242,-5,A,America/New_York
Ontario Intl,Ontario,United States,ONT,KONT,34.056,-117.601194,944,-8,A,America/Los_Angeles
Majors,Greenvile,United States,GVT,KGVT,33.067839,-96.065333,535,-6,A,America/Chicago
Roswell Intl Air Center,Roswell,United States,ROW,KROW,33.301556,-104.530556,3671,-7,A,America/Denver
Coleman A Young Muni,Detroit,United States,DET,KDET,42.409195,-83.009861,626,-5,A,America/New_York
Brownsville South Padre Island Intl,Brownsville,United States,BRO,KBRO,25.906833,-97.425861,22,-6,A,America/Chicago
Dothan Rgnl,Dothan,United States,DHN,KDHN,31.321339,-85.449628,401,-6,A,America/Chicago
Cape May Co,Wildwood,United States,WWD,KWWD,39.008507,-74.908275,23,-5,A,America/New_York
Fallon Nas,Fallon,United States,NFL,KNFL,39.416584,-118.70098,3934,-8,A,America/Los_Angeles
Selfridge Angb,Mount Clemens,United States,MTC,KMTC,42.608333,-82.8355,580,-5,A,America/New_York
Four Corners Rgnl,Farmington,United States,FMN,KFMN,36.74125,-108.229944,5506,-7,A,America/Denver
Corpus Christi Intl,Corpus Christi,United States,CRP,KCRP,27.770361,-97.501222,44,-6,A,America/Chicago
Syracuse Hancock Intl,Syracuse,United States,SYR,KSYR,43.111187,-76.106311,421,-5,A,America/New_York
Key West Nas,Key West,United States,NQX,KNQX,24.575834,-81.688889,6,-5,A,America/New_York
Chicago Midway Intl,Chicago,United States,MDW,KMDW,41.785972,-87.752417,620,-6,A,America/Chicago
Norman Y Mineta San Jose Intl,San Jose,United States,SJC,KSJC,37.3626,-121.929022,62,-8,A,America/Los_Angeles
Lea Co Rgnl,Hobbs,United States,HOB,KHOB,32.687528,-103.217028,3661,-7,A,America/Denver
Northeast Philadelphia,Philadelphia,United States,PNE,KPNE,40.081944,-75.010586,121,-5,A,America/New_York
Denver Intl,Denver,United States,DEN,KDEN,39.861656,-104.673178,5431,-7,A,America/Denver
Philadelphia Intl,Philadelphia,United States,PHL,KPHL,39.871944,-75.241139,36,-5,A,America/New_York
Sioux Gateway Col Bud Day Fld,Sioux City,United States,SUX,KSUX,42.402603,-96.384367,1098,-6,A,America/Chicago
Middle Georgia Rgnl,Macon,United States,MCN,KMCN,32.69285,-83.649211,354,-5,A,America/New_York
Truth Or Consequences Muni,Truth Or Consequences,United States,TCS,KTCS,33.236944,-107.27175,4853,-7,A,America/Denver
Palmdale Rgnl Usaf Plt 42,Palmdale,United States,PMD,KPMD,34.629391,-118.08456,2543,-8,A,America/Los_Angeles
Randolph Afb,San Antonio,United States,RND,KRND,29.529675,-98.2789,762,-6,A,America/Chicago
El Centro Naf,El Centro,United States,NJK,KNJK,32.829222,-115.671667,-42,-8,A,America/Los_Angeles
Port Columbus Intl,Columbus,United States,CMH,KCMH,39.997972,-82.891889,815,-5,A,America/New_York
Drake Fld,Fayetteville,United States,FYV,KFYV,36.005094,-94.170059,1251,-6,A,America/Chicago
Henry Post Aaf,Fort Sill,United States,FSI,KFSI,34.649833,-98.402167,1189,-6,A,America/Chicago
Princeton Muni,Princeton,United States,PNM,KPNM,45.559868,-93.608217,979,-6,A,America/Chicago
Wright Patterson Afb,Dayton,United States,FFO,KFFO,39.826111,-84.048332,823,-5,A,America/New_York
Edward G Pitka Sr,Galena,United States,GAL,PAGA,64.736178,-156.937417,152,-9,A,America/Anchorage
Chandler Muni,Chandler,United States,,KCHD,33.269111,-111.811111,1243,-7,A,America/Phoenix
Mineral Wells,Mineral Wells,United States,MWL,KMWL,32.781606,-98.060175,974,-6,A,America/Chicago
Mc Connell Afb,Wichita,United States,IAB,KIAB,37.621853,-97.268192,1371,-6,A,America/Chicago
New Orleans Nas Jrb,New Orleans,United States,NBG,KNBG,29.825333,-90.035,3,-6,A,America/Chicago
Beaufort,Beaufort,United States,BFT,KNBC,32.477411,-80.723161,37,-5,A,America/New_York
Texarkana Rgnl Webb Fld,Texarkana,United States,TXK,KTXK,33.453722,-93.991028,390,-6,A,America/Chicago
Plattsburgh Intl,Plattsburgh,United States,PBG,KPBG,44.650944,-73.468139,234,-5,A,America/New_York
Phillips Aaf,Aberdeen,United States,APG,KAPG,39.466219,-76.168808,57,-5,A,America/New_York
Tucumcari Muni,Tucumcari,United States,TCC,KTCC,35.182777,-103.603186,4065,-7,A,America/Denver
Ted Stevens Anchorage Intl,Anchorage,United States,ANC,PANC,61.174361,-149.996361,152,-9,A,America/Anchorage
Robert Gray Aaf,Killeen,United States,GRK,KGRK,31.06725,-97.828917,1015,-6,A,America/Chicago
Black Rock,Zuni Pueblo,United States,ZUN,KZUN,35.083228,-108.791778,6454,-7,A,America/Denver
Bellingham Intl,Bellingham,United States,BLI,KBLI,48.792694,-122.537528,170,-8,A,America/Los_Angeles
Millington Rgnl Jetport,Millington,United States,NQA,KNQA,35.356667,-89.870278,320,-6,A,America/Chicago
Elkins Randolph Co Jennings Randolph,Elkins,United States,EKN,KEKN,38.889444,-79.857139,1987,-5,A,America/New_York
Hartford Brainard,Hartford,United States,HFD,KHFD,41.736722,-72.649444,18,-5,A,America/New_York
North Central State,Smithfield,United States,SFZ,KSFZ,41.920764,-71.491381,441,-5,A,America/New_York
Mobile Rgnl,Mobile,United States,MOB,KMOB,30.691231,-88.242814,219,-6,A,America/Chicago
Moffett Federal Afld,Mountain View,United States,NUQ,KNUQ,37.416142,-122.049139,32,-8,A,America/Los_Angeles
Santa Fe Muni,Santa Fe,United States,SAF,KSAF,35.617108,-106.089422,6348,-7,A,America/Denver
Barking Sands Pmrf,Barking Sands,United States,BKH,PHBK,22.022833,-159.785,23,-10,A,Pacific/Honolulu
Beauregard Rgnl,Deridder,United States,DRI,KDRI,30.831722,-93.339917,202,-6,A,America/Chicago
Bradshaw Aaf,Bradshaw Field,United States,BSF,PHSF,19.760056,-155.553717,6190,-10,A,Pacific/Honolulu
Nogales Intl,Nogales,United States,OLS,KOLS,31.417722,-110.84789,3955,-7,A,America/Phoenix
Macdill Afb,Tampa,United States,MCF,KMCF,27.849339,-82.521214,14,-5,A,America/New_York
Scott Afb Midamerica,Belleville,United States,BLV,KBLV,38.545178,-89.835183,459,-6,A,America/Chicago
Opa Locka,Miami,United States,OPF,KOPF,25.907,-80.278389,8,-5,A,America/New_York
Del Rio Intl,Del Rio,United States,DRT,KDRT,29.374208,-100.927158,1002,-6,A,America/Chicago
Southwest Florida Intl,Fort Myers,United States,RSW,KRSW,26.536167,-81.755167,30,-5,A,America/New_York
King Salmon,King Salmon,United States,AKN,PAKN,58.676778,-156.649278,68,-9,A,America/Anchorage
Muir Aaf,Muir,United States,MUI,KMUI,40.434811,-76.569411,489,-5,A,America/New_York
Kapalua,Lahania-kapalua,United States,JHM,PHJH,20.962936,-156.673031,256,-10,N,Pacific/Honolulu
John F Kennedy Intl,New York,United States,JFK,KJFK,40.639751,-73.778925,13,-5,A,America/New_York
Homestead Arb,Homestead,United States,HST,KHST,25.48855,-80.383567,6,-5,A,America/New_York
Riverside Muni,Riverside,United States,RAL,KRAL,33.951875,-117.445103,818,-8,A,America/Los_Angeles
Sherman Aaf,Fort Leavenworth,United States,FLV,KFLV,39.368332,-94.914686,772,-6,A,America/Chicago
Wallops Flight Facility,Wallops Island,United States,WAL,KWAL,37.940194,-75.466389,40,-5,A,America/New_York
Holloman Afb,Alamogordo,United States,HMN,KHMN,32.852519,-106.106525,4093,-7,A,America/Denver
Willow Grove Nas Jrb,Willow Grove,United States,NXX,KNXX,40.199833,-75.148167,358,-5,A,America/New_York
Cheyenne Rgnl Jerry Olson Fld,Cheyenne,United States,CYS,KCYS,41.155722,-104.811839,6156,-7,A,America/Denver
Stockton Metropolitan,Stockton,United States,SCK,KSCK,37.894167,-121.238306,33,-8,A,America/Los_Angeles
Charleston Afb Intl,Charleston,United States,CHS,KCHS,32.898647,-80.040528,45,-5,A,America/New_York
Reno Tahoe Intl,Reno,United States,RNO,KRNO,39.499108,-119.768108,4415,-8,A,America/Los_Angeles
Ketchikan Intl,Ketchikan,United States,KTN,PAKT,55.355556,-131.71375,88,-9,A,America/Anchorage
Willow Run,Detroit,United States,YIP,KYIP,42.237928,-83.530408,716,-5,A,America/New_York
Vandenberg Afb,Lompoc,United States,VBG,KVBG,34.737333,-120.584306,369,-8,A,America/Los_Angeles
Birmingham Intl,Birmingham,United States,BHM,KBHM,33.562942,-86.75355,644,-6,A,America/Chicago
Lakehurst Naes,Lakehurst,United States,NEL,KNEL,40.033333,-74.353333,103,-5,A,America/New_York
Eareckson As,Shemya,United States,SYA,PASY,52.712275,174.11362,98,-9,A,America/Anchorage
Nellis Afb,Las Vegas,United States,LSV,KLSV,36.236197,-115.034253,1870,-8,A,America/Los_Angeles
March Arb,Riverside,United States,RIV,KRIV,33.880711,-117.259453,1535,-8,A,America/Los_Angeles
Modesto City Co Harry Sham,Modesto,United States,MOD,KMOD,37.625817,-120.954422,97,-8,A,America/Los_Angeles
Sacramento Intl,Sacramento,United States,SMF,KSMF,38.695417,-121.590778,27,-8,A,America/Los_Angeles
Waukegan Rgnl,Chicago,United States,UGN,KUGN,42.422161,-87.867908,727,-6,A,America/Chicago
City Of Colorado Springs Muni,Colorado Springs,United States,COS,KCOS,38.805805,-104.700778,6187,-7,A,America/Denver
Buffalo Niagara Intl,Buffalo,United States,BUF,KBUF,42.940525,-78.732167,724,-5,A,America/New_York
Griffing Sandusky,Sandusky,United States,SKY,KSKY,41.433361,-82.652333,580,-5,A,America/New_York
Snohomish Co,Everett,United States,PAE,KPAE,47.906342,-122.281564,606,-8,A,America/Los_Angeles
Mountain Home Afb,Mountain Home,United States,MUO,KMUO,43.043603,-115.872431,2996,-7,A,America/Denver
Cedar City Rgnl,Cedar City,United States,CDC,KCDC,37.700967,-113.098847,5622,-7,A,America/Denver
Bradley Intl,Windsor Locks,United States,BDL,KBDL,41.938889,-72.683222,173,-5,A,America/New_York
Mc Allen Miller Intl,Mcallen,United States,MFE,KMFE,26.175833,-98.238611,107,-6,A,America/Chicago
Norfolk Ns,Norfolk,United States,NGU,KNGU,36.937644,-76.289289,15,-5,A,America/New_York
Westover Arb Metropolitan,Chicopee Falls,United States,CEF,KCEF,42.194014,-72.534783,241,-5,A,America/New_York
Lubbock Preston Smith Intl,Lubbock,United States,LBB,KLBB,33.663639,-101.822778,3282,-6,A,America/Chicago
Chicago Ohare Intl,Chicago,United States,ORD,KORD,41.978603,-87.904842,668,-6,A,America/Chicago
Boca Raton,Boca Raton,United States,BCT,KBCT,26.3785,-80.107694,13,-5,A,America/New_York
Fairbanks Intl,Fairbanks,United States,FAI,PAFA,64.815114,-147.856267,434,-9,A,America/Anchorage
Quantico Mcaf,Quantico,United States,NYG,KNYG,38.501683,-77.305333,11,-5,A,America/New_York
Cannon Afb,Clovis,United States,CVS,KCVS,34.382775,-103.322147,4295,-7,A,America/Denver
Kaneohe Bay Mcaf,Kaneohe Bay,United States,NGF,PHNG,21.450453,-157.768,24,-10,A,Pacific/Honolulu
Offutt Afb,Omaha,United States,OFF,KOFF,41.118332,-95.912511,1052,-6,A,America/Chicago
Gulkana,Gulkana,United States,GKN,PAGK,62.154888,-145.456639,1580,-9,A,America/Anchorage
Watertown Intl,Watertown,United States,ART,KART,43.991922,-76.021739,325,-5,A,America/New_York
Palm Springs Intl,Palm Springs,United States,PSP,KPSP,33.829667,-116.506694,477,-8,A,America/Los_Angeles
Rick Husband Amarillo Intl,Amarillo,United States,AMA,KAMA,35.219369,-101.705931,3607,-6,A,America/Chicago
Fort Dodge Rgnl,Fort Dodge,United States,FOD,KFOD,42.5512,-94.191842,1157,-6,A,America/Chicago
Barksdale Afb,Shreveport,United States,BAD,KBAD,32.50182,-93.662674,166,-6,A,America/Chicago
Forbes Fld,Topeka,United States,FOE,KFOE,38.950944,-95.663611,1078,-6,A,America/Chicago
Cotulla Lasalle Co,Cotulla,United States,COT,KCOT,28.456694,-99.220294,474,-6,A,America/Chicago
Wilmington Intl,Wilmington,United States,ILM,KILM,34.270615,-77.902569,32,-5,A,America/New_York
Baton Rouge Metro Ryan Fld,Baton Rouge,United States,BTR,KBTR,30.533167,-91.149639,70,-6,A,America/Chicago
Meridian Nas,Meridian,United States,NMM,KNMM,32.552083,-88.555557,317,-6,A,America/Chicago
Tyler Pounds Rgnl,Tyler,United States,TYR,KTYR,32.354139,-95.402386,544,-6,A,America/Chicago
Baltimore Washington Intl,Baltimore,United States,BWI,KBWI,39.175361,-76.668333,146,-5,A,America/New_York
Hobart Muni,Hobart,United States,HBR,KHBR,34.991308,-99.051353,1564,-6,A,America/Chicago
Lanai,Lanai,United States,LNY,PHNY,20.785611,-156.951419,1308,-10,N,Pacific/Honolulu
Alexandria Intl,Alexandria,United States,AEX,KAEX,31.3274,-92.549833,89,-6,A,America/Chicago
Condron Aaf,White Sands,United States,WSD,KWSD,32.341484,-106.40277,3934,-7,A,America/Denver
Cold Bay,Cold Bay,United States,CDB,PACD,55.206061,-162.725436,96,-9,A,America/Anchorage
Tulsa Intl,Tulsa,United States,TUL,KTUL,36.198389,-95.888111,677,-6,A,America/Chicago
Sitka Rocky Gutierrez,Sitka,United States,SIT,PASI,57.047138,-135.361611,21,-9,A,America/Anchorage
Long Island Mac Arthur,Islip,United States,ISP,KISP,40.79525,-73.100222,99,-5,A,America/New_York
Minneapolis St Paul Intl,Minneapolis,United States,MSP,KMSP,44.881956,-93.221767,841,-6,A,America/Chicago
New Castle,Wilmington,United States,ILG,KILG,39.678722,-75.606528,79,-5,A,America/New_York
Unalaska,Unalaska,United States,DUT,PADU,53.900139,-166.5435,22,-9,A,America/Anchorage
Louis Armstrong New Orleans Intl,New Orleans,United States,MSY,KMSY,29.993389,-90.258028,4,-6,A,America/Chicago
Portland Intl Jetport,Portland,United States,PWM,KPWM,43.646161,-70.309281,77,-5,A,America/New_York
Will Rogers World,Oklahoma City,United States,OKC,KOKC,35.393089,-97.600733,1295,-6,A,America/Chicago
Albany Intl,Albany,United States,ALB,KALB,42.748267,-73.801692,285,-5,A,America/New_York
Valdez Pioneer Fld,Valdez,United States,VDZ,PAVD,61.133949,-146.248342,118,-9,A,America/Anchorage
Langley Afb,Hampton,United States,LFI,KLFI,37.082881,-76.360547,11,-5,A,America/New_York
John Wayne Arpt Orange Co,Santa Ana,United States,SNA,KSNA,33.675667,-117.868222,56,-8,A,America/Los_Angeles
Columbus Afb,Colombus,United States,CBM,KCBM,33.643833,-88.443833,219,-6,A,America/Chicago
Kendall Tamiami Executive,Kendall-tamiami,United States,TMB,KTMB,25.647889,-80.432777,8,-5,A,America/New_York
Oceana Nas,Oceana,United States,NTU,KNTU,36.820703,-76.033542,22,-5,A,America/New_York
Grissom Arb,Peru,United States,GUS,KGUS,40.648094,-86.152119,812,-5,A,America/New_York
Natrona Co Intl,Casper,United States,CPR,KCPR,42.908,-106.464417,5347,-7,A,America/Denver
Eglin Afb,Valparaiso,United States,VPS,KVPS,30.48325,-86.5254,87,-6,A,America/Chicago
Craig Fld,Selma,United States,SEM,KSEM,32.343947,-86.987803,166,-6,A,America/Chicago
Key West Intl,Key West,United States,EYW,KEYW,24.556111,-81.759556,3,-5,A,America/New_York
Charlotte Douglas Intl,Charlotte,United States,CLT,KCLT,35.214,-80.943139,748,-5,A,America/New_York
Mc Carran Intl,Las Vegas,United States,LAS,KLAS,36.080056,-115.15225,2141,-8,A,America/Los_Angeles
Orlando Intl,Orlando,United States,MCO,KMCO,28.429394,-81.308994,96,-5,A,America/New_York
Florence Rgnl,Florence,United States,FLO,KFLO,34.185361,-79.723889,146,-5,A,America/New_York
Great Falls Intl,Great Falls,United States,GTF,KGTF,47.482,-111.370689,3677,-7,A,America/Denver
Youngstown Warren Rgnl,Youngstown,United States,YNG,KYNG,41.260736,-80.679097,1196,-5,A,America/New_York
Ladd Aaf,Fort Wainwright,United States,FBK,PAFB,64.8375,-147.614444,454,-9,A,America/Anchorage
Mc Minnville Muni,Mackminnville,United States,MMV,KMMV,45.194444,-123.135944,163,-8,A,America/Los_Angeles
Robins Afb,Macon,United States,WRB,KWRB,32.640144,-83.59185,294,-5,A,America/New_York
Pullman-Moscow Rgnl,Pullman,United States,PUW,KPUW,46.743861,-117.109583,2556,-8,A,America/Los_Angeles
Lewiston Nez Perce Co,Lewiston,United States,LWS,KLWS,46.3745,-117.015389,1442,-8,A,America/Los_Angeles
Elmira Corning Rgnl,Elmira,United States,ELM,KELM,42.159889,-76.891611,954,-5,A,America/New_York
